Inventory,Campaign_Name,Id,Status,Date,Amount,Payout,Currency,Sub_Id,Partner
fsBlog,Flipkart [CPS] IN,1030042156,approved,2/16/2024,50,1.8,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1030042139,approved,2/16/2024,50,1.8,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1030019601,approved,2/16/2024,565,2.71,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1030019589,approved,2/16/2024,367,1.83,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1030019577,approved,2/16/2024,1,0,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1030019565,approved,2/16/2024,19,0,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1030019584,approved,2/16/2024,799,36.03,INR,telegram,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1029994600,declined,2/16/2024,349,148.33,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1030018914,declined,2/16/2024,375,7.23,INR,telegram_m,Admitad
fsBlog,Flipkart [CPS] IN,1030018875,declined,2/16/2024,27,0.9,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1030018858,declined,2/16/2024,27,0.9,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1030018829,declined,2/16/2024,27,0.9,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1030018657,declined,2/16/2024,27,0.9,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1030018636,declined,2/16/2024,27,0.9,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1030018609,approved,2/16/2024,27,0.9,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1030018587,declined,2/16/2024,27,0.9,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1030018482,declined,2/16/2024,27,0.9,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1030018456,approved,2/16/2024,27,0.9,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1030018429,declined,2/16/2024,27,0.9,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029980301,declined,2/16/2024,942,34.28,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029973405,declined,2/16/2024,599,27.01,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029973508,declined,2/16/2024,611,16.25,INR,app_searchPage,Admitad
fsBlog,Flipkart [CPS] IN,1029958425,approved,2/16/2024,955,43.26,INR,telegram,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1029909579,declined,2/16/2024,139,59.08,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1029958104,declined,2/16/2024,963,43.23,INR,app_productPage,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1029894823,declined,2/16/2024,219.1,93.12,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1029893332,declined,2/16/2024,449.1,190.87,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1029877649,declined,2/16/2024,399,169.58,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1029866069,approved,2/16/2024,999,45.05,INR,web,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1029809344,declined,2/16/2024,698,296.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1029808664,declined,2/16/2024,314.1,133.5,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1029811846,declined,2/16/2024,115,4.5,INR,telegram_m,Admitad
fsBlog,Flipkart [CPS] IN,1029811605,declined,2/16/2024,115,4.5,INR,telegram_m,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1029805028,declined,2/16/2024,499,212.08,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1029776538,declined,2/16/2024,499,212.08,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1029766326,declined,2/16/2024,139,59.08,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1029557972,declined,2/15/2024,399,169.58,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1029623003,declined,2/15/2024,53,1.8,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029622997,approved,2/15/2024,53,1.8,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029622980,declined,2/15/2024,53,1.8,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029622971,declined,2/15/2024,53,1.8,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029622589,declined,2/15/2024,53,1.8,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029477921,declined,2/15/2024,15890,451.27,INR,web_fsproductpage,Admitad
fsBlog,Flipkart [CPS] IN,1029477857,approved,2/15/2024,724,32.5,INR,telegram_m,Admitad
fsBlog,Flipkart [CPS] IN,1029477628,declined,2/15/2024,290,10.81,INR,app_searchPage,Admitad
fsBlog,Flipkart [CPS] IN,1029477702,approved,2/15/2024,169,6.3,INR,app_productPage,Admitad
fsBlog,Flipkart [CPS] IN,1029477646,approved,2/15/2024,169,6.3,INR,app_productPage,Admitad
fsBlog,Flipkart [CPS] IN,1029468478,approved,2/15/2024,1599,72.11,INR,web_productpage,Admitad
fsBlog,Flipkart [CPS] IN,1029485703,declined,2/15/2024,1599,72.11,INR,app_productPage,Admitad
fsBlog,Flipkart [CPS] IN,1029459671,declined,2/15/2024,49,0.9,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029459668,declined,2/15/2024,49,0.9,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029459663,declined,2/15/2024,49,0.9,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029459658,declined,2/15/2024,49,0.9,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029450685,approved,2/15/2024,575,20.7,INR,web,Admitad
fsBlog,Flipkart [CPS] IN,1029450589,approved,2/15/2024,1589,71.34,INR,app_productPage,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1029418763,declined,2/15/2024,424,180.2,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1029398004,declined,2/15/2024,499,212.08,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1029315921,declined,2/15/2024,50,0,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1029310531,declined,2/15/2024,239,101.58,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1029273886,declined,2/14/2024,337.5,143.44,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1029281255,approved,2/14/2024,85,2.71,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029281245,approved,2/14/2024,86,2.7,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029281233,approved,2/14/2024,85,2.71,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029281301,approved,2/14/2024,285,12.59,INR,app_productPage,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1029259699,declined,2/14/2024,314.1,133.5,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1029258987,approved,2/14/2024,85,2.71,INR,app_productPage,Admitad
fsBlog,Flipkart [CPS] IN,1029258962,approved,2/14/2024,85,2.71,INR,app_productPage,Admitad
fsBlog,Flipkart [CPS] IN,1029258950,approved,2/14/2024,86,2.7,INR,app_productPage,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1029245098,declined,2/14/2024,523.5,222.49,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1029258558,declined,2/14/2024,668,24.31,INR,web_fsproductpage,Admitad
fsBlog,Nykaa Beauty [CPS] IN,1029244260,pending,2/14/2024,947,80.5,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1029241280,declined,2/14/2024,437.85,186.09,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1029231555,declined,2/14/2024,1078.2,458.24,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1029231001,declined,2/14/2024,499,212.08,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1029226098,declined,2/14/2024,648.5,275.62,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1029211019,declined,2/14/2024,129,0,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1029210954,declined,2/14/2024,768,326.4,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1029203273,declined,2/14/2024,448.5,190.62,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1029210124,approved,2/14/2024,213,8.09,INR,telegram_m,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1029194307,declined,2/14/2024,404.1,171.75,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1029199451,declined,2/14/2024,199,9.01,INR,telegram_m,Admitad
fsBlog,Flipkart [CPS] IN,1029199915,approved,2/14/2024,50,1.8,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029199823,approved,2/14/2024,50,1.8,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029199803,approved,2/14/2024,50,1.8,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029199727,approved,2/14/2024,50,1.8,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029199449,approved,2/14/2024,50,1.8,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029199821,declined,2/14/2024,50,1.8,INR,app_productPage,Admitad
fsBlog,Flipkart [CPS] IN,1029199782,declined,2/14/2024,50,1.8,INR,app_productPage,Admitad
fsBlog,Flipkart [CPS] IN,1029199762,declined,2/14/2024,50,1.8,INR,app_productPage,Admitad
fsBlog,Flipkart [CPS] IN,1029199725,declined,2/14/2024,50,1.8,INR,app_productPage,Admitad
fsBlog,Flipkart [CPS] IN,1029199707,declined,2/14/2024,50,1.8,INR,app_productPage,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1029156575,declined,2/14/2024,359.1,152.62,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1029208131,declined,2/14/2024,50,1.8,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029208129,declined,2/14/2024,50,1.8,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029208128,declined,2/14/2024,50,1.8,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029208127,declined,2/14/2024,50,1.8,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029208126,declined,2/14/2024,50,1.8,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029172560,approved,2/14/2024,50,1.8,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029172551,approved,2/14/2024,50,1.8,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029172543,approved,2/14/2024,50,1.8,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029172258,declined,2/14/2024,50,1.8,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029172249,approved,2/14/2024,50,1.8,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029132703,declined,2/14/2024,50,1.8,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029132696,declined,2/14/2024,50,1.8,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029132690,declined,2/14/2024,50,1.8,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029132680,declined,2/14/2024,50,1.8,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029132672,declined,2/14/2024,50,1.8,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1029132813,declined,2/14/2024,50,1.8,INR,app_productPage,Admitad
fsBlog,Flipkart [CPS] IN,1029132651,declined,2/14/2024,50,1.8,INR,app_productPage,Admitad
fsBlog,Flipkart [CPS] IN,1029132641,declined,2/14/2024,50,1.8,INR,app_productPage,Admitad
fsBlog,Flipkart [CPS] IN,1029132632,declined,2/14/2024,50,1.8,INR,app_productPage,Admitad
fsBlog,Flipkart [CPS] IN,1029132614,declined,2/14/2024,50,1.8,INR,app_productPage,Admitad
fsBlog,Flipkart [CPS] IN,1029132808,approved,2/14/2024,50,1.8,INR,app_productPage,Admitad
fsBlog,Flipkart [CPS] IN,1029132801,approved,2/14/2024,50,1.8,INR,app_productPage,Admitad
fsBlog,Flipkart [CPS] IN,1029132794,approved,2/14/2024,50,1.8,INR,app_productPage,Admitad
fsBlog,Flipkart [CPS] IN,1029132780,approved,2/14/2024,50,1.8,INR,app_productPage,Admitad
fsBlog,Flipkart [CPS] IN,1029132773,approved,2/14/2024,50,1.8,INR,app_productPage,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1029025484,declined,2/14/2024,1338,568.65,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1028961746,approved,2/14/2024,273,9.93,INR,app_productPage,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028937250,declined,2/14/2024,499,212.08,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1028933077,approved,2/14/2024,246,9,INR,telegram_m,Admitad
fsBlog,Flipkart [CPS] IN,1028933078,approved,2/14/2024,350,12.6,INR,telegram_m,Admitad
fsBlog,Flipkart [CPS] IN,1028911904,declined,2/13/2024,469,17.11,INR,telegram_m,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028901599,declined,2/13/2024,199.9,84.96,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028891889,declined,2/13/2024,219.1,93.12,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028890962,declined,2/13/2024,598,254.15,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1028887873,declined,2/13/2024,250,11.7,INR,web_productpage,Admitad
fsBlog,Ajio [CPS] IN,1028872401,declined,2/13/2024,653,35.33,INR,app_searchPage,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028872028,declined,2/13/2024,499,212.08,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1028869014,declined,2/13/2024,242,10.81,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1028868821,approved,2/13/2024,362,12.59,INR,app_productPage,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028861609,declined,2/13/2024,358.2,152.24,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1028852125,approved,2/13/2024,879,31.55,INR,telegram_m,Admitad
fsBlog,Shutterstock WW,1028848859,approved,2/13/2024,26.11,0,EUR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028826724,declined,2/13/2024,499,212.08,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028826723,declined,2/13/2024,568.57,241.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028825018,declined,2/13/2024,399,169.58,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028820164,declined,2/13/2024,398,169.15,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1028842523,approved,2/13/2024,59,1.8,INR,app_productPage,Admitad
fsBlog,Flipkart [CPS] IN,1028842497,approved,2/13/2024,59,1.8,INR,app_productPage,Admitad
fsBlog,Flipkart [CPS] IN,1028842440,approved,2/13/2024,59,1.8,INR,app_productPage,Admitad
fsBlog,Flipkart [CPS] IN,1028842417,approved,2/13/2024,59,1.8,INR,app_productPage,Admitad
fsBlog,Flipkart [CPS] IN,1028842391,approved,2/13/2024,59,1.8,INR,app_productPage,Admitad
fsBlog,Flipkart [CPS] IN,1028842365,approved,2/13/2024,59,1.8,INR,app_productPage,Admitad
fsBlog,Flipkart [CPS] IN,1028842739,approved,2/13/2024,356,12.63,INR,telegram_m,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028783795,declined,2/13/2024,199.9,84.96,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028782887,declined,2/13/2024,498.5,211.87,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028775869,declined,2/13/2024,499,212.08,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1028758802,approved,2/13/2024,500,18,INR,app_searchPage,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028672110,declined,2/13/2024,599,209.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028672065,declined,2/13/2024,523,183.05,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028669182,declined,2/13/2024,139,48.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028659754,declined,2/13/2024,399,139.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028657300,declined,2/13/2024,402.8,140.98,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1028667745,approved,2/13/2024,1220,0,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1028667744,approved,2/13/2024,1220,0,INR,telegram,Admitad
fsBlog,Flipkart [CPS] IN,1028639747,declined,2/12/2024,99,4.5,INR,web_productpage,Admitad
fsBlog,Flipkart [CPS] IN,1028639730,declined,2/12/2024,99,4.5,INR,web_productpage,Admitad
fsBlog,Flipkart [CPS] IN,1028639720,declined,2/12/2024,99,4.5,INR,web_productpage,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028631904,declined,2/12/2024,499,174.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028612122,declined,2/12/2024,473.57,165.75,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1028624970,declined,2/12/2024,350,9.9,INR,telegram,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028597160,declined,2/12/2024,349,122.15,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1028624271,approved,2/12/2024,234,8.11,INR,app_productPage,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028589014,declined,2/12/2024,1150.45,402.66,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028588825,declined,2/12/2024,1211,423.85,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1028623718,declined,2/12/2024,275,12.62,INR,web_productpage,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028563134,declined,2/12/2024,586.5,205.28,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1028623085,declined,2/12/2024,174,6.29,INR,app_searchPage,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028534006,declined,2/12/2024,499,174.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028508825,declined,2/12/2024,239,83.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028482131,declined,2/12/2024,239,83.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028418140,declined,2/12/2024,449,157.15,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028416991,declined,2/12/2024,299,104.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028412800,declined,2/12/2024,474,165.9,INR,,Admitad
fsBlog,Ajio [CPS] IN,1029061825,approved,2/12/2024,360,19.47,INR,telegram_m,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028366421,declined,2/11/2024,253.75,88.82,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028338162,declined,2/11/2024,448.5,156.98,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028324743,declined,2/11/2024,599,209.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028308650,declined,2/11/2024,898.5,314.48,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028299598,declined,2/11/2024,673.5,235.73,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028268676,declined,2/11/2024,499,174.65,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1028267425,declined,2/11/2024,28,0,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028264989,declined,2/11/2024,426.07,149.13,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028216242,declined,2/11/2024,568.1,198.84,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028174502,declined,2/10/2024,474,165.9,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028161034,declined,2/10/2024,647.5,226.63,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028153558,declined,2/10/2024,597,208.95,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028148422,declined,2/10/2024,378.1,132.34,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028144929,declined,2/10/2024,239,83.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028120650,declined,2/10/2024,229.05,80.17,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028102608,declined,2/10/2024,249,87.15,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028098071,declined,2/10/2024,276.55,96.8,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028020147,declined,2/10/2024,399,139.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1028011947,declined,2/10/2024,998,349.3,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027978626,declined,2/9/2024,398,139.3,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1027948759,approved,2/9/2024,560,117.6,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027917375,declined,2/9/2024,399,139.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027917058,declined,2/9/2024,562.5,196.88,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027899849,declined,2/9/2024,449,157.15,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027880636,declined,2/9/2024,574,200.9,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027880098,declined,2/9/2024,748.5,261.98,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1027875214,approved,2/9/2024,296,62.16,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027872870,declined,2/9/2024,379.05,132.67,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027872657,declined,2/9/2024,424,148.4,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027868678,declined,2/9/2024,544.82,190.69,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027806348,declined,2/9/2024,995.12,348.3,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027800432,declined,2/9/2024,532.95,186.54,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027799671,declined,2/9/2024,473.1,165.59,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027799387,declined,2/9/2024,239,83.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027792043,declined,2/9/2024,781.85,273.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027749468,declined,2/8/2024,520.6,182.21,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027734386,declined,2/8/2024,598.5,209.48,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027730485,declined,2/8/2024,758.57,265.5,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1027728045,approved,2/8/2024,968,203.28,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027723628,declined,2/8/2024,398,139.3,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027721658,declined,2/8/2024,973,340.55,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027721049,declined,2/8/2024,239,83.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027630963,declined,2/8/2024,349,122.15,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027557974,declined,2/8/2024,598.5,209.48,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027557699,declined,2/8/2024,199.95,69.99,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027545629,declined,2/8/2024,398,139.3,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027500830,declined,2/7/2024,239,83.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027483297,declined,2/7/2024,798,279.3,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027479588,declined,2/7/2024,199.95,69.99,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027472674,declined,2/7/2024,522.02,182.71,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027454190,declined,2/7/2024,748,261.8,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027446531,declined,2/7/2024,524,183.4,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1027423589,approved,2/7/2024,291,61.11,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027398119,declined,2/7/2024,399,139.65,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1027391339,approved,2/7/2024,129,27.09,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027315309,declined,2/7/2024,499,174.65,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1027314919,approved,2/7/2024,129,27.09,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027311954,declined,2/7/2024,399,139.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027310268,declined,2/7/2024,599,209.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027296946,declined,2/7/2024,773,270.55,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027295262,declined,2/7/2024,474.05,165.92,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027260726,declined,2/6/2024,473.5,165.73,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1027266855,declined,2/6/2024,411,10.8,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027213287,declined,2/6/2024,473.5,165.73,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027196226,declined,2/6/2024,663.1,232.09,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027192457,declined,2/6/2024,199.95,69.99,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027023505,declined,2/6/2024,199.95,69.99,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027021994,declined,2/6/2024,399,139.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027021980,declined,2/6/2024,399,139.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027020833,declined,2/6/2024,673.5,235.73,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027008550,declined,2/6/2024,139,48.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1027007230,declined,2/6/2024,239,83.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1026951254,declined,2/5/2024,399,139.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1026918450,declined,2/5/2024,995.6,348.46,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1026900325,approved,2/5/2024,149,31.29,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1026883964,declined,2/5/2024,521.08,182.38,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1026876814,declined,2/5/2024,599,209.65,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1026936807,approved,2/5/2024,532,18.93,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1026936782,approved,2/5/2024,436,15.3,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1026864863,declined,2/5/2024,664.05,232.42,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1026864609,approved,2/5/2024,129,27.09,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1026850518,approved,2/5/2024,519,108.99,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1026731260,declined,2/5/2024,375,131.25,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1026696272,declined,2/4/2024,599,209.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1026656562,declined,2/4/2024,673.5,235.73,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1026647337,declined,2/4/2024,450,157.5,INR,,Admitad
